Expenditure_category,TIME_PERIOD,CPI,Energy,YEAR,GDP
Communication,2018-12-01,97.665,74.89874647623,2018,474.825
Communication,2019-01-01,97.712,76.20477086944,2019,481.035
Communication,2019-02-01,98.235,80.08603918756,2019,481.035
Communication,2019-03-01,98.286,82.22320089448,2019,481.035
Communication,2019-04-01,98.497,86.42673201639,2019,481.035
Communication,2019-05-01,97.749,85.17577272239,2019,481.035
Communication,2019-06-01,97.276,76.33927157328,2019,481.035
Communication,2019-07-01,97.375,77.03842163234,2019,481.035
Communication,2019-08-01,97.702,71.59163373571,2019,481.035
Communication,2019-09-01,97.25,75.5647419957,2019,481.035
Communication,2019-10-01,97.887,72.67367319761,2019,481.035
Communication,2019-11-01,97.814,76.6176460807,2019,481.035
Communication,2019-12-01,97.704,79.07866333164,2019,481.035
Communication,2020-01-01,97.672,76.05782805784,2020,462.685
Communication,2020-02-01,98.478,66.30874082927,2020,462.685
Communication,2020-03-01,97.73,42.6472477596,2020,462.685
Communication,2020-04-01,97.731,31.63231012178,2020,462.685
Communication,2020-05-01,96.894,39.24687580089,2020,462.685
Communication,2020-06-01,96.897,48.5231595002,2020,462.685
Communication,2020-07-01,98.276,51.6497454882,2020,462.685
Communication,2020-08-01,99.36,54.30174528329,2020,462.685
Communication,2020-09-01,98.977,51.16881771972,2020,462.685
Communication,2020-10-01,98.622,51.62079340516,2020,462.685
Communication,2020-11-01,98.335,55.30181595459,2020,462.685
Communication,2020-12-01,98.38,63.74668437007,2020,462.685
Communication,2021-01-01,98.701,69.882566118,2021,507.829
Communication,2021-02-01,98.956,80.38194347312,2021,507.829
Communication,2021-03-01,98.156,80.76523673477,2021,507.829
Communication,2021-04-01,97.146,80.80171766567,2021,507.829
Communication,2021-05-01,96.828,86.28486080925,2021,507.829
Communication,2021-06-01,96.497,93.91895277955,2021,507.829
Communication,2021-07-01,96.64,98.28941653097,2021,507.829
Communication,2021-08-01,97.444,96.32359893158,2021,507.829
Communication,2021-09-01,96.832,107.17858644213,2021,507.829
Communication,2021-10-01,97.232,123.36989210288,2021,507.829
Communication,2021-11-01,97.5,115.00870344115,2021,507.829
Communication,2021-12-01,97.372,112.37295836686,2021,507.829
Communication,2022-01-01,97.086,121.30988558842,2022,528.69
Communication,2022-02-01,96.396,133.31424055374,2022,528.69
Communication,2022-03-01,96.331,166.73239302763,2022,528.69
Communication,2022-04-01,96.783,153.18659162076,2022,528.69
Communication,2022-05-01,96.585,163.63299774551,2022,528.69
Communication,2022-06-01,96.115,173.48221112801,2022,528.69
Communication,2022-07-01,96.051,171.75250650949,2022,528.69
Communication,2022-08-01,96.459,172.77086426625,2022,528.69
Communication,2022-09-01,96.909,158.17363839615,2022,528.69
Communication,2022-10-01,97.12,146.1725229079,2022,528.69
Communication,2022-11-01,96.855,139.44136053757,2022,528.69
Communication,2022-12-01,96.809,130.91804770227,2022,528.69
Communication,2023-01-01,97.786,119.29483540626,2023,538.32
Communication,2023-02-01,99.194,110.53012409471,2023,538.32
Communication,2023-03-01,98.786,103.46584154991,2023,538.32
Communication,2023-04-01,99.298,109.26437084516,2023,538.32
Communication,2023-05-01,99.462,96.90788941533,2023,538.32
Communication,2023-06-01,98.521,95.17403636424,2023,538.32
Communication,2023-07-01,98.836,100.85881612729,2023,538.32
Communication,2023-08-01,98.33,108.71200636355,2023,538.32
Communication,2023-09-01,100.149,117.72930651723,2023,538.32
Communication,2023-10-01,100.223,115.68359866876,2023,538.32
Communication,2023-11-01,100.312,106.19514291231,2023,538.32
Communication,2023-12-01,100.134,99.6081618902,2023,538.32
Communication,2024-01-01,100.095,101.17928818347,2024,561.941
Communication,2024-02-01,100.14,102.22068193194,2024,561.941
Communication,2024-03-01,99.815,104.23481988276,2024,561.941
Communication,2024-04-01,99.856,109.59439107507,2024,561.941
Communication,2024-05-01,100.276,102.61900688816,2024,561.941
Communication,2024-06-01,99.648,103.76640070701,2024,561.941
Communication,2024-07-01,99.853,105.97956577776,2024,561.941
Communication,2024-08-01,99.642,102.64616092659,2024,561.941
Communication,2024-09-01,99.939,95.37315593015,2024,561.941
Communication,2024-10-01,100.467,97.67069300607,2024,561.941
Communication,2024-11-01,100.168,96.51379612081,2024,561.941
Communication,2024-12-01,100.103,96.49865523956,2024,561.941
Communication,2025-01-01,99.902,96.49865523956,2025,574.453
Communication,2025-02-01,99.679,96.49865523956,2025,574.453
Communication,2025-03-01,97.91,96.49865523956,2025,574.453
Communication,2025-04-01,97.847,96.49865523956,2025,574.453
Communication,2025-05-01,98.347,96.49865523956,2025,574.453
Communication,2025-06-01,97.278,96.49865523956,2025,574.453
Communication,2025-07-01,97.229,96.49865523956,2025,574.453
Communication,2025-08-01,97.527,96.49865523956,2025,574.453
Communication,2025-09-01,97.56,96.49865523956,2025,574.453
Communication,2025-10-01,98.004,96.49865523956,2025,574.453
Education,2011-01-01,70.518,120.13082648311,2011,361.418
Education,2011-02-01,70.666,127.43908847514,2011,361.418
Education,2011-03-01,70.661,138.374412181,2011,361.418
Education,2011-04-01,70.773,148.26435485959,2011,361.418
Education,2011-05-01,70.773,139.06135555093,2011,361.418
Education,2011-06-01,70.788,138.72306013319,2011,361.418
Education,2011-07-01,71.022,141.94397979857,2011,361.418
Education,2011-08-01,71.536,134.60285853754,2011,361.418
Education,2011-09-01,71.56,135.38982620077,2011,361.418
Education,2011-10-01,71.523,133.58900883856,2011,361.418
Education,2011-11-01,71.526,133.96953867159,2011,361.418
Education,2011-12-01,71.528,131.0925390605,2011,361.418
Education,2012-01-01,73.112,134.11352856146,2012,377.449
Education,2012-02-01,73.234,142.7871437031,2012,377.449
Education,2012-03-01,73.247,147.88340346397,2012,377.449
Education,2012-04-01,73.832,142.42801169258,2012,377.449
Education,2012-05-01,73.832,132.27917090896,2012,377.449
Education,2012-06-01,73.853,115.96677036253,2012,377.449
Education,2012-07-01,73.922,124.55944939168,2012,377.449
Education,2012-08-01,74.337,135.37886781029,2012,377.449
Education,2012-09-01,74.433,135.21456485277,2012,377.449
Education,2012-10-01,74.506,134.15051036755,2012,377.449
Education,2012-11-01,74.509,132.33350046751,2012,377.449
Education,2012-12-01,74.509,132.37473716727,2012,377.449
Education,2013-01-01,76.154,135.93198153235,2013,395.633
Education,2013-02-01,76.223,139.79240051329,2013,395.633
Education,2013-03-01,76.235,132.53688317922,2013,395.633
Education,2013-04-01,76.413,126.60937469563,2013,395.633
Education,2013-05-01,76.413,126.30164168444,2013,395.633
Education,2013-06-01,76.415,125.71450215024,2013,395.633
Education,2013-07-01,76.439,129.88631425274,2013,395.633
Education,2013-08-01,77.275,133.04242050068,2013,395.633
Education,2013-09-01,77.306,133.77322248939,2013,395.633
Education,2013-10-01,77.562,131.745192966,2013,395.633
Education,2013-11-01,77.562,130.34830337691,2013,395.633
Education,2013-12-01,77.566,134.15338102158,2013,395.633
Education,2014-01-01,79.001,131.21821073733,2014,411.203
Education,2014-02-01,78.937,133.96655058107,2014,411.203
Education,2014-03-01,78.937,130.66761978161,2014,411.203
Education,2014-04-01,79.121,130.67833077146,2014,411.203
Education,2014-05-01,79.125,132.32730088101,2014,411.203
Education,2014-06-01,79.07,134.32371694167,2014,411.203
Education,2014-07-01,79.24,127.94733367714,2014,411.203
Education,2014-08-01,79.675,122.39020436574,2014,411.203
Education,2014-09-01,79.908,117.43723625729,2014,411.203
Education,2014-10-01,79.914,106.77311100541,2014,411.203
Education,2014-11-01,79.914,97.30346208484,2014,411.203
Education,2014-12-01,79.914,79.79521568896,2014,411.203
Education,2015-01-01,81.342,63.74908099905,2015,423.444
Education,2015-02-01,81.687,73.7661946658,2015,423.444
Education,2015-03-01,81.62,71.14510517814,2015,423.444
Education,2015-04-01,81.636,73.35885198935,2015,423.444
Education,2015-05-01,81.515,79.25739760999,2015,423.444
Education,2015-06-01,81.515,76.68485816076,2015,423.444
Education,2015-07-01,82.036,69.97397856757,2015,423.444
Education,2015-08-01,82.574,60.2653078988,2015,423.444
Education,2015-09-01,82.656,60.30927899984,2015,423.444
Education,2015-10-01,82.843,60.50797016356,2015,423.444
Education,2015-11-01,82.844,55.87089746843,2015,423.444
Education,2015-12-01,82.844,48.30035030932,2015,423.444
Education,2016-01-01,83.485,40.85613576544,2016,439.313
Education,2016-02-01,83.648,42.84032596702,2016,439.313
Education,2016-03-01,83.648,48.74117216575,2016,439.313
Education,2016-04-01,84.163,52.27638246936,2016,439.313
Education,2016-05-01,84.179,57.65393070474,2016,439.313
Education,2016-06-01,84.184,60.2313572061,2016,439.313
Education,2016-07-01,85.043,57.27880424145,2016,439.313
Education,2016-08-01,85.425,58.41562604055,2016,439.313
Education,2016-09-01,85.38,59.08669511717,2016,439.313
Education,2016-10-01,85.417,64.394119652,2016,439.313
Education,2016-11-01,85.417,60.92628963232,2016,439.313
Education,2016-12-01,85.417,69.58576556728,2016,439.313
Education,2017-01-01,86.368,70.23070326191,2017,458.981
Education,2017-02-01,86.637,70.09883077985,2017,458.981
Education,2017-03-01,86.638,65.93761041425,2017,458.981
Education,2017-04-01,86.808,67.43688044593,2017,458.981
Education,2017-05-01,86.819,64.86642013185,2017,458.981
Education,2017-06-01,86.869,60.60971168123,2017,458.981
Education,2017-07-01,87.437,62.90735989839,2017,458.981
Education,2017-08-01,87.709,66.40945721224,2017,458.981
Education,2017-09-01,87.629,70.74093857992,2017,458.981
Education,2017-10-01,87.646,73.27645764667,2017,458.981
Education,2017-11-01,87.646,78.95326292098,2017,458.981
Education,2017-12-01,87.642,80.82823822651,2017,458.981
Education,2018-01-01,88.745,87.41186077085,2018,474.825
Education,2018-02-01,89.162,82.11150234942,2018,474.825
Education,2018-03-01,89.188,82.81470943499,2018,474.825
Education,2018-04-01,89.342,88.39745161513,2018,474.825
Education,2018-05-01,89.379,94.59639606445,2018,474.825
Education,2018-06-01,89.368,93.66852843184,2018,474.825
Education,2018-07-01,89.5,93.02886321127,2018,474.825
Education,2018-08-01,89.809,91.9861252694,2018,474.825
Education,2018-09-01,90.098,98.72449947898,2018,474.825
Education,2018-10-01,90.344,100.22216927105,2018,474.825
Education,2018-11-01,90.335,84.43680708935,2018,474.825
Education,2018-12-01,90.331,74.89874647623,2018,474.825
Education,2019-01-01,91.453,76.20477086944,2019,481.035
Education,2019-02-01,91.398,80.08603918756,2019,481.035
Education,2019-03-01,91.398,82.22320089448,2019,481.035
Education,2019-04-01,91.499,86.42673201639,2019,481.035
Education,2019-05-01,91.532,85.17577272239,2019,481.035
Education,2019-06-01,91.523,76.33927157328,2019,481.035
Education,2019-07-01,91.525,77.03842163234,2019,481.035
Education,2019-08-01,91.698,71.59163373571,2019,481.035
Education,2019-09-01,91.84,75.5647419957,2019,481.035
Education,2019-10-01,92.108,72.67367319761,2019,481.035
Education,2019-11-01,92.193,76.6176460807,2019,481.035
Education,2019-12-01,92.404,79.07866333164,2019,481.035
Education,2020-01-01,90.928,76.05782805784,2020,462.685
Education,2020-02-01,90.938,66.30874082927,2020,462.685
Education,2020-03-01,90.942,42.6472477596,2020,462.685
Education,2020-04-01,91.028,31.63231012178,2020,462.685
Education,2020-05-01,91.033,39.24687580089,2020,462.685
Education,2020-06-01,91.033,48.5231595002,2020,462.685
Education,2020-07-01,90.938,51.6497454882,2020,462.685
Education,2020-08-01,91.089,54.30174528329,2020,462.685
Education,2020-09-01,91.615,51.16881771972,2020,462.685
Education,2020-10-01,91.507,51.62079340516,2020,462.685
Education,2020-11-01,91.532,55.30181595459,2020,462.685
Education,2020-12-01,91.533,63.74668437007,2020,462.685
Education,2021-01-01,91.631,69.882566118,2021,507.829
Education,2021-02-01,91.9,80.38194347312,2021,507.829
Education,2021-03-01,91.9,80.76523673477,2021,507.829
Education,2021-04-01,91.974,80.80171766567,2021,507.829
Education,2021-05-01,91.984,86.28486080925,2021,507.829
Education,2021-06-01,92.204,93.91895277955,2021,507.829
Education,2021-07-01,92.219,98.28941653097,2021,507.829
Education,2021-08-01,92.288,96.32359893158,2021,507.829
Education,2021-09-01,92.794,107.17858644213,2021,507.829
Education,2021-10-01,92.939,123.36989210288,2021,507.829
Education,2021-11-01,93.001,115.00870344115,2021,507.829
Education,2021-12-01,93.295,112.37295836686,2021,507.829
Education,2022-01-01,93.677,121.30988558842,2022,528.69
Education,2022-02-01,93.718,133.31424055374,2022,528.69
Education,2022-03-01,93.725,166.73239302763,2022,528.69
Education,2022-04-01,93.793,153.18659162076,2022,528.69
Education,2022-05-01,94.216,163.63299774551,2022,528.69
Education,2022-06-01,94.267,173.48221112801,2022,528.69
Education,2022-07-01,94.299,171.75250650949,2022,528.69
Education,2022-08-01,94.361,172.77086426625,2022,528.69
Education,2022-09-01,94.81,158.17363839615,2022,528.69
Education,2022-10-01,94.818,146.1725229079,2022,528.69
Education,2022-11-01,94.83,139.44136053757,2022,528.69
Education,2022-12-01,95.32,130.91804770227,2022,528.69
Education,2023-01-01,96.562,119.29483540626,2023,538.32
Education,2023-02-01,96.449,110.53012409471,2023,538.32
Education,2023-03-01,96.559,103.46584154991,2023,538.32
Education,2023-04-01,96.652,109.26437084516,2023,538.32
Education,2023-05-01,96.701,96.90788941533,2023,538.32
Education,2023-06-01,96.714,95.17403636424,2023,538.32
Education,2023-07-01,96.734,100.85881612729,2023,538.32
Education,2023-08-01,96.826,108.71200636355,2023,538.32
Education,2023-09-01,97.065,117.72930651723,2023,538.32
Education,2023-10-01,97.386,115.68359866876,2023,538.32
Education,2023-11-01,97.411,106.19514291231,2023,538.32
Education,2023-12-01,97.827,99.6081618902,2023,538.32
Education,2024-01-01,100.036,101.17928818347,2024,561.941
Education,2024-02-01,99.903,102.22068193194,2024,561.941
Education,2024-03-01,99.911,104.23481988276,2024,561.941
Education,2024-04-01,99.977,109.59439107507,2024,561.941
Education,2024-05-01,99.977,102.61900688816,2024,561.941
Education,2024-06-01,100.018,103.76640070701,2024,561.941
Education,2024-07-01,99.92,105.97956577776,2024,561.941
Education,2024-08-01,99.898,102.64616092659,2024,561.941
Education,2024-09-01,100.085,95.37315593015,2024,561.941
Education,2024-10-01,100.089,97.67069300607,2024,561.941
Education,2024-11-01,100.094,96.51379612081,2024,561.941
Education,2024-12-01,100.094,96.49865523956,2024,561.941
Education,2025-01-01,100.12,96.49865523956,2025,574.453
Education,2025-02-01,100.286,96.49865523956,2025,574.453
Education,2025-03-01,100.351,96.49865523956,2025,574.453
Education,2025-04-01,100.486,96.49865523956,2025,574.453
Education,2025-05-01,100.483,96.49865523956,2025,574.453
Education,2025-06-01,100.501,96.49865523956,2025,574.453
Education,2025-07-01,100.633,96.49865523956,2025,574.453
Education,2025-08-01,100.718,96.49865523956,2025,574.453
Education,2025-09-01,101.051,96.49865523956,2025,574.453
Education,2025-10-01,101.187,96.49865523956,2025,574.453
Food and non-alcoholic beverages,2011-01-01,73.286,120.13082648311,2011,361.418
Food and non-alcoholic beverages,2011-02-01,73.793,127.43908847514,2011,361.418
Food and non-alcoholic beverages,2011-03-01,73.029,138.374412181,2011,361.418
Food and non-alcoholic beverages,2011-04-01,73.337,148.26435485959,2011,361.418
Food and non-alcoholic beverages,2011-05-01,73.211,139.06135555093,2011,361.418
Food and non-alcoholic beverages,2011-06-01,73.581,138.72306013319,2011,361.418
Food and non-alcoholic beverages,2011-07-01,73.512,141.94397979857,2011,361.418
Food and non-alcoholic beverages,2011-08-01,73.682,134.60285853754,2011,361.418
Food and non-alcoholic beverages,2011-09-01,73.974,135.38982620077,2011,361.418
Food and non-alcoholic beverages,2011-10-01,74.291,133.58900883856,2011,361.418
Food and non-alcoholic beverages,2011-11-01,74.481,133.96953867159,2011,361.418
Food and non-alcoholic beverages,2011-12-01,74.978,131.0925390605,2011,361.418
Food and non-alcoholic beverages,2012-01-01,76.618,134.11352856146,2012,377.449
Food and non-alcoholic beverages,2012-02-01,75.097,142.7871437031,2012,377.449
Food and non-alcoholic beverages,2012-03-01,74.923,147.88340346397,2012,377.449
Food and non-alcoholic beverages,2012-04-01,75.023,142.42801169258,2012,377.449
Food and non-alcoholic beverages,2012-05-01,75.136,132.27917090896,2012,377.449
Food and non-alcoholic beverages,2012-06-01,75.235,115.96677036253,2012,377.449
Food and non-alcoholic beverages,2012-07-01,75.479,124.55944939168,2012,377.449
Food and non-alcoholic beverages,2012-08-01,75.588,135.37886781029,2012,377.449
Food and non-alcoholic beverages,2012-09-01,75.617,135.21456485277,2012,377.449
Food and non-alcoholic beverages,2012-10-01,75.683,134.15051036755,2012,377.449
Food and non-alcoholic beverages,2012-11-01,75.802,132.33350046751,2012,377.449
Food and non-alcoholic beverages,2012-12-01,76.119,132.37473716727,2012,377.449
Food and non-alcoholic beverages,2013-01-01,76.819,135.93198153235,2013,395.633
Food and non-alcoholic beverages,2013-02-01,77.629,139.79240051329,2013,395.633
Food and non-alcoholic beverages,2013-03-01,76.404,132.53688317922,2013,395.633
Food and non-alcoholic beverages,2013-04-01,76.49,126.60937469563,2013,395.633
Food and non-alcoholic beverages,2013-05-01,76.872,126.30164168444,2013,395.633
Food and non-alcoholic beverages,2013-06-01,76.888,125.71450215024,2013,395.633
Food and non-alcoholic beverages,2013-07-01,77.218,129.88631425274,2013,395.633
Food and non-alcoholic beverages,2013-08-01,77.256,133.04242050068,2013,395.633
Food and non-alcoholic beverages,2013-09-01,77.392,133.77322248939,2013,395.633
Food and non-alcoholic beverages,2013-10-01,77.575,131.745192966,2013,395.633
Food and non-alcoholic beverages,2013-11-01,77.81,130.34830337691,2013,395.633
Food and non-alcoholic beverages,2013-12-01,78.225,134.15338102158,2013,395.633
Food and non-alcoholic beverages,2014-01-01,79.496,131.21821073733,2014,411.203
Food and non-alcoholic beverages,2014-02-01,78.75,133.96655058107,2014,411.203
Food and non-alcoholic beverages,2014-03-01,78.771,130.66761978161,2014,411.203
Food and non-alcoholic beverages,2014-04-01,78.918,130.67833077146,2014,411.203
Food and non-alcoholic beverages,2014-05-01,79.281,132.32730088101,2014,411.203
Food and non-alcoholic beverages,2014-06-01,79.193,134.32371694167,2014,411.203
Food and non-alcoholic beverages,2014-07-01,79.359,127.94733367714,2014,411.203
Food and non-alcoholic beverages,2014-08-01,79.566,122.39020436574,2014,411.203
Food and non-alcoholic beverages,2014-09-01,79.732,117.43723625729,2014,411.203
Food and non-alcoholic beverages,2014-10-01,79.891,106.77311100541,2014,411.203
Food and non-alcoholic beverages,2014-11-01,80.115,97.30346208484,2014,411.203
Food and non-alcoholic beverages,2014-12-01,80.273,79.79521568896,2014,411.203
Food and non-alcoholic beverages,2015-01-01,80.741,63.74908099905,2015,423.444
Food and non-alcoholic beverages,2015-02-01,81.209,73.7661946658,2015,423.444
Food and non-alcoholic beverages,2015-03-01,80.313,71.14510517814,2015,423.444
Food and non-alcoholic beverages,2015-04-01,80.263,73.35885198935,2015,423.444
Food and non-alcoholic beverages,2015-05-01,80.089,79.25739760999,2015,423.444
Food and non-alcoholic beverages,2015-06-01,80.059,76.68485816076,2015,423.444
Food and non-alcoholic beverages,2015-07-01,80.042,69.97397856757,2015,423.444
Food and non-alcoholic beverages,2015-08-01,80.214,60.2653078988,2015,423.444
Food and non-alcoholic beverages,2015-09-01,80.394,60.30927899984,2015,423.444
Food and non-alcoholic beverages,2015-10-01,80.669,60.50797016356,2015,423.444
Food and non-alcoholic beverages,2015-11-01,80.511,55.87089746843,2015,423.444
Food and non-alcoholic beverages,2015-12-01,80.703,48.30035030932,2015,423.444
Food and non-alcoholic beverages,2016-01-01,81.986,40.85613576544,2016,439.313
Food and non-alcoholic beverages,2016-02-01,82.507,42.84032596702,2016,439.313
Food and non-alcoholic beverages,2016-03-01,82.182,48.74117216575,2016,439.313
Food and non-alcoholic beverages,2016-04-01,82.285,52.27638246936,2016,439.313
Food and non-alcoholic beverages,2016-05-01,82.188,57.65393070474,2016,439.313
Food and non-alcoholic beverages,2016-06-01,82.19,60.2313572061,2016,439.313
Food and non-alcoholic beverages,2016-07-01,82.262,57.27880424145,2016,439.313
Food and non-alcoholic beverages,2016-08-01,82.033,58.41562604055,2016,439.313
Food and non-alcoholic beverages,2016-09-01,82.524,59.08669511717,2016,439.313
Food and non-alcoholic beverages,2016-10-01,82.367,64.394119652,2016,439.313
Food and non-alcoholic beverages,2016-11-01,82.458,60.92628963232,2016,439.313
Food and non-alcoholic beverages,2016-12-01,82.65,69.58576556728,2016,439.313
Food and non-alcoholic beverages,2017-01-01,83.592,70.23070326191,2017,458.981
Food and non-alcoholic beverages,2017-02-01,83.377,70.09883077985,2017,458.981
Food and non-alcoholic beverages,2017-03-01,82.921,65.93761041425,2017,458.981
Food and non-alcoholic beverages,2017-04-01,83.164,67.43688044593,2017,458.981
Food and non-alcoholic beverages,2017-05-01,83.329,64.86642013185,2017,458.981
Food and non-alcoholic beverages,2017-06-01,83.121,60.60971168123,2017,458.981
Food and non-alcoholic beverages,2017-07-01,83.442,62.90735989839,2017,458.981
Food and non-alcoholic beverages,2017-08-01,82.968,66.40945721224,2017,458.981
Food and non-alcoholic beverages,2017-09-01,83.419,70.74093857992,2017,458.981
Food and non-alcoholic beverages,2017-10-01,83.713,73.27645764667,2017,458.981
Food and non-alcoholic beverages,2017-11-01,83.682,78.95326292098,2017,458.981
Food and non-alcoholic beverages,2017-12-01,83.673,80.82823822651,2017,458.981
Food and non-alcoholic beverages,2018-01-01,84.187,87.41186077085,2018,474.825
Food and non-alcoholic beverages,2018-02-01,84.627,82.11150234942,2018,474.825
Food and non-alcoholic beverages,2018-03-01,84.005,82.81470943499,2018,474.825
Food and non-alcoholic beverages,2018-04-01,83.984,88.39745161513,2018,474.825
Food and non-alcoholic beverages,2018-05-01,84.093,94.59639606445,2018,474.825
Food and non-alcoholic beverages,2018-06-01,84.424,93.66852843184,2018,474.825
Food and non-alcoholic beverages,2018-07-01,84.71,93.02886321127,2018,474.825
Food and non-alcoholic beverages,2018-08-01,84.385,91.9861252694,2018,474.825
Food and non-alcoholic beverages,2018-09-01,84.725,98.72449947898,2018,474.825
Food and non-alcoholic beverages,2018-10-01,84.758,100.22216927105,2018,474.825
Food and non-alcoholic beverages,2018-11-01,84.773,84.43680708935,2018,474.825
Food and non-alcoholic beverages,2018-12-01,84.784,74.89874647623,2018,474.825
Food and non-alcoholic beverages,2019-01-01,85.294,76.20477086944,2019,481.035
Food and non-alcoholic beverages,2019-02-01,85.436,80.08603918756,2019,481.035
Food and non-alcoholic beverages,2019-03-01,85.246,82.22320089448,2019,481.035
Food and non-alcoholic beverages,2019-04-01,84.994,86.42673201639,2019,481.035
Food and non-alcoholic beverages,2019-05-01,85.064,85.17577272239,2019,481.035
Food and non-alcoholic beverages,2019-06-01,85.083,76.33927157328,2019,481.035
Food and non-alcoholic beverages,2019-07-01,85.128,77.03842163234,2019,481.035
Food and non-alcoholic beverages,2019-08-01,85.346,71.59163373571,2019,481.035
Food and non-alcoholic beverages,2019-09-01,85.625,75.5647419957,2019,481.035
Food and non-alcoholic beverages,2019-10-01,85.891,72.67367319761,2019,481.035
Food and non-alcoholic beverages,2019-11-01,85.817,76.6176460807,2019,481.035
Food and non-alcoholic beverages,2019-12-01,85.968,79.07866333164,2019,481.035
Food and non-alcoholic beverages,2020-01-01,86.817,76.05782805784,2020,462.685
Food and non-alcoholic beverages,2020-02-01,86.976,66.30874082927,2020,462.685
Food and non-alcoholic beverages,2020-03-01,86.573,42.6472477596,2020,462.685
Food and non-alcoholic beverages,2020-04-01,87.949,31.63231012178,2020,462.685
Food and non-alcoholic beverages,2020-05-01,88.41,39.24687580089,2020,462.685
Food and non-alcoholic beverages,2020-06-01,88.797,48.5231595002,2020,462.685
Food and non-alcoholic beverages,2020-07-01,88.499,51.6497454882,2020,462.685
Food and non-alcoholic beverages,2020-08-01,88.1,54.30174528329,2020,462.685
Food and non-alcoholic beverages,2020-09-01,88.275,51.16881771972,2020,462.685
Food and non-alcoholic beverages,2020-10-01,88.009,51.62079340516,2020,462.685
Food and non-alcoholic beverages,2020-11-01,88.06,55.30181595459,2020,462.685
Food and non-alcoholic beverages,2020-12-01,87.917,63.74668437007,2020,462.685
Food and non-alcoholic beverages,2021-01-01,88.557,69.882566118,2021,507.829
Food and non-alcoholic beverages,2021-02-01,89.188,80.38194347312,2021,507.829
Food and non-alcoholic beverages,2021-03-01,88.435,80.76523673477,2021,507.829
Food and non-alcoholic beverages,2021-04-01,88.454,80.80171766567,2021,507.829
Food and non-alcoholic beverages,2021-05-01,88.963,86.28486080925,2021,507.829
Food and non-alcoholic beverages,2021-06-01,88.906,93.91895277955,2021,507.829
Food and non-alcoholic beverages,2021-07-01,89.114,98.28941653097,2021,507.829
Food and non-alcoholic beverages,2021-08-01,89.31,96.32359893158,2021,507.829
Food and non-alcoholic beverages,2021-09-01,89.672,107.17858644213,2021,507.829
Food and non-alcoholic beverages,2021-10-01,89.824,123.36989210288,2021,507.829
Food and non-alcoholic beverages,2021-11-01,90.262,115.00870344115,2021,507.829
Food and non-alcoholic beverages,2021-12-01,90.501,112.37295836686,2021,507.829
Food and non-alcoholic beverages,2022-01-01,91.647,121.30988558842,2022,528.69
Food and non-alcoholic beverages,2022-02-01,90.98,133.31424055374,2022,528.69
Food and non-alcoholic beverages,2022-03-01,91.528,166.73239302763,2022,528.69
Food and non-alcoholic beverages,2022-04-01,92.396,153.18659162076,2022,528.69
Food and non-alcoholic beverages,2022-05-01,92.892,163.63299774551,2022,528.69
Food and non-alcoholic beverages,2022-06-01,93.877,173.48221112801,2022,528.69
Food and non-alcoholic beverages,2022-07-01,94.474,171.75250650949,2022,528.69
Food and non-alcoholic beverages,2022-08-01,94.909,172.77086426625,2022,528.69
Food and non-alcoholic beverages,2022-09-01,95.762,158.17363839615,2022,528.69
Food and non-alcoholic beverages,2022-10-01,95.937,146.1725229079,2022,528.69
Food and non-alcoholic beverages,2022-11-01,96.308,139.44136053757,2022,528.69
Food and non-alcoholic beverages,2022-12-01,96.886,130.91804770227,2022,528.69
Food and non-alcoholic beverages,2023-01-01,98.236,119.29483540626,2023,538.32
Food and non-alcoholic beverages,2023-02-01,97.743,110.53012409471,2023,538.32
Food and non-alcoholic beverages,2023-03-01,98.27,103.46584154991,2023,538.32
Food and non-alcoholic beverages,2023-04-01,98.324,109.26437084516,2023,538.32
Food and non-alcoholic beverages,2023-05-01,99.06,96.90788941533,2023,538.32
Food and non-alcoholic beverages,2023-06-01,98.663,95.17403636424,2023,538.32
Food and non-alcoholic beverages,2023-07-01,98.836,100.85881612729,2023,538.32
Food and non-alcoholic beverages,2023-08-01,99.096,108.71200636355,2023,538.32
Food and non-alcoholic beverages,2023-09-01,99.093,117.72930651723,2023,538.32
Food and non-alcoholic beverages,2023-10-01,99.2,115.68359866876,2023,538.32
Food and non-alcoholic beverages,2023-11-01,99.683,106.19514291231,2023,538.32
Food and non-alcoholic beverages,2023-12-01,99.275,99.6081618902,2023,538.32
Food and non-alcoholic beverages,2024-01-01,99.29,101.17928818347,2024,561.941
Food and non-alcoholic beverages,2024-02-01,100.2,102.22068193194,2024,561.941
Food and non-alcoholic beverages,2024-03-01,99.58,104.23481988276,2024,561.941
Food and non-alcoholic beverages,2024-04-01,99.116,109.59439107507,2024,561.941
Food and non-alcoholic beverages,2024-05-01,99.707,102.61900688816,2024,561.941
Food and non-alcoholic beverages,2024-06-01,99.601,103.76640070701,2024,561.941
Food and non-alcoholic beverages,2024-07-01,99.731,105.97956577776,2024,561.941
Food and non-alcoholic beverages,2024-08-01,99.917,102.64616092659,2024,561.941
Food and non-alcoholic beverages,2024-09-01,100.691,95.37315593015,2024,561.941
Food and non-alcoholic beverages,2024-10-01,100.724,97.67069300607,2024,561.941
Food and non-alcoholic beverages,2024-11-01,100.693,96.51379612081,2024,561.941
Food and non-alcoholic beverages,2024-12-01,100.752,96.49865523956,2024,561.941
