"COUNTRY","COICOP_1999","FREQUENCY","TIME_PERIOD","OBS_VALUE"
"Thailand","Recreation and culture","Monthly","2017-M05","98.19934953445364"
"Thailand","Recreation and culture","Monthly","2017-M06","98.52930090160172"
"Thailand","Recreation and culture","Monthly","2017-M07","98.53900535357666"
"Thailand","Recreation and culture","Monthly","2017-M08","98.54870980555161"
"Thailand","Recreation and culture","Monthly","2017-M09","98.53900535357666"
"Thailand","Recreation and culture","Monthly","2017-M10","98.52930090160172"
"Thailand","Recreation and culture","Monthly","2017-M11","98.53900535357666"
"Thailand","Recreation and culture","Monthly","2017-M12","98.59723206542633"
"Thailand","Recreation and culture","Monthly","2018-M01","98.60693651740127"
"Thailand","Recreation and culture","Monthly","2018-M02","98.59723206542633"
"Thailand","Recreation and culture","Monthly","2018-M03","98.58752761345138"
"Thailand","Recreation and culture","Monthly","2018-M04","98.58752761345138"
"Thailand","Recreation and culture","Monthly","2018-M05","98.71368548912565"
"Thailand","Recreation and culture","Monthly","2018-M06","98.82043446085003"
"Thailand","Recreation and culture","Monthly","2018-M07","98.81350548213992"
"Thailand","Recreation and culture","Monthly","2018-M08","98.81073000887508"
"Thailand","Recreation and culture","Monthly","2018-M09","98.83984336479991"
"Thailand","Recreation and culture","Monthly","2018-M10","98.83013891282497"
"Thailand","Recreation and culture","Monthly","2018-M11","98.83984336479991"
"Thailand","Recreation and culture","Monthly","2018-M12","98.87866117269969"
"Thailand","Recreation and culture","Monthly","2019-M01","98.88836562467463"
"Thailand","Recreation and culture","Monthly","2019-M02","98.87866117269969"
"Thailand","Recreation and culture","Monthly","2019-M03","98.87866117269969"
"Thailand","Recreation and culture","Monthly","2019-M04","98.90777452862452"
"Thailand","Recreation and culture","Monthly","2019-M05","98.98541014442407"
"Thailand","Recreation and culture","Monthly","2019-M06","99.6161995227954"
"Thailand","Recreation and culture","Monthly","2019-M07","99.52885945502091"
"Thailand","Recreation and culture","Monthly","2019-M08","99.58708616687057"
"Thailand","Recreation and culture","Monthly","2019-M09","99.57738171489562"
"Thailand","Recreation and culture","Monthly","2019-M10","99.57738171489562"
"Thailand","Recreation and culture","Monthly","2019-M11","99.58708616687057"
"Thailand","Recreation and culture","Monthly","2019-M12","99.59679061884551"
"Thailand","Recreation and culture","Monthly","2020-M01","99.63560842674528"
"Thailand","Recreation and culture","Monthly","2020-M02","99.3929971273717"
"Thailand","Recreation and culture","Monthly","2020-M03","99.34447486749698"
"Thailand","Recreation and culture","Monthly","2020-M04","99.24743034774754"
"Thailand","Recreation and culture","Monthly","2020-M05","99.34447486749698"
"Thailand","Recreation and culture","Monthly","2020-M06","99.32506596354709"
"Thailand","Recreation and culture","Monthly","2020-M07","99.31536151157215"
"Thailand","Recreation and culture","Monthly","2020-M08","99.36388377144687"
"Thailand","Recreation and culture","Monthly","2020-M09","99.36388377144687"
"Thailand","Recreation and culture","Monthly","2020-M10","99.33477041552203"
"Thailand","Recreation and culture","Monthly","2020-M11","99.34447486749698"
"Thailand","Recreation and culture","Monthly","2020-M12","99.33477041552203"
"Thailand","Recreation and culture","Monthly","2021-M01","99.23535253227415"
"Thailand","Recreation and culture","Monthly","2021-M02","99.27507447864952"
"Thailand","Recreation and culture","Monthly","2021-M03","99.33465739821258"
"Thailand","Recreation and culture","Monthly","2021-M04","99.25521350546183"
"Thailand","Recreation and culture","Monthly","2021-M05","99.31479642502489"
"Thailand","Recreation and culture","Monthly","2021-M06","99.29493545183721"
"Thailand","Recreation and culture","Monthly","2021-M07","99.27507447864952"
"Thailand","Recreation and culture","Monthly","2021-M08","98.48063555114207"
"Thailand","Recreation and culture","Monthly","2021-M09","98.43098311817286"
"Thailand","Recreation and culture","Monthly","2021-M10","98.41112214498517"
"Thailand","Recreation and culture","Monthly","2021-M11","98.3714001986098"
"Thailand","Recreation and culture","Monthly","2021-M12","98.34160873882827"
"Thailand","Recreation and culture","Monthly","2022-M01","97.58689175769619"
"Thailand","Recreation and culture","Monthly","2022-M02","97.66633565044694"
"Thailand","Recreation and culture","Monthly","2022-M03","97.64647467725925"
"Thailand","Recreation and culture","Monthly","2022-M04","97.62661370407157"
"Thailand","Recreation and culture","Monthly","2022-M05","97.8649453823238"
"Thailand","Recreation and culture","Monthly","2022-M06","98.59980139026819"
"Thailand","Recreation and culture","Monthly","2022-M07","98.77855014895737"
"Thailand","Recreation and culture","Monthly","2022-M08","98.79841112214505"
"Thailand","Recreation and culture","Monthly","2022-M09","98.81827209533274"
"Thailand","Recreation and culture","Monthly","2022-M10","98.88778550148964"
"Thailand","Recreation and culture","Monthly","2022-M11","98.89771598808348"
"Thailand","Recreation and culture","Monthly","2022-M12","98.95729890764654"
"Thailand","Recreation and culture","Monthly","2023-M01","98.97715988083423"
"Thailand","Recreation and culture","Monthly","2023-M02","99.84111221449858"
"Thailand","Recreation and culture","Monthly","2023-M03","99.89076464746779"
"Thailand","Recreation and culture","Monthly","2023-M04","99.89076464746779"
"Thailand","Recreation and culture","Monthly","2023-M05","100.1390268123139"
"Thailand","Recreation and culture","Monthly","2023-M06","100.0993048659385"
"Thailand","Recreation and culture","Monthly","2023-M07","100.1886792452831"
"Thailand","Recreation and culture","Monthly","2023-M08","100.1986097318769"
"Thailand","Recreation and culture","Monthly","2023-M09","100.2284011916585"
"Thailand","Recreation and culture","Monthly","2023-M10","100.2482621648461"
"Thailand","Recreation and culture","Monthly","2023-M11","100.317775571003"
"Thailand","Recreation and culture","Monthly","2023-M12","100.4170804369415"
"Thailand","Recreation and culture","Monthly","2024-M01","100.3574975173784"
"Thailand","Recreation and culture","Monthly","2024-M02","100.3574975173784"
"Thailand","Recreation and culture","Monthly","2024-M03","100.3674280039723"
"Thailand","Recreation and culture","Monthly","2024-M04","100.3574975173784"
"Thailand","Recreation and culture","Monthly","2024-M05","100.7249255213506"
"Thailand","Recreation and culture","Monthly","2024-M06","100.8540218470706"
"Thailand","Recreation and culture","Monthly","2024-M07","100.8043694141014"
"Thailand","Recreation and culture","Monthly","2024-M08","100.8440913604767"
"Thailand","Recreation and culture","Monthly","2024-M09","100.8738828202583"
"Thailand","Recreation and culture","Monthly","2024-M10","100.72"
"Thailand","Recreation and culture","Monthly","2024-M11","100.7"
"Thailand","Recreation and culture","Monthly","2024-M12","100.68"
"Thailand","Recreation and culture","Monthly","2025-M01","100.71"
"Thailand","Recreation and culture","Monthly","2025-M02","100.71"
"Thailand","Recreation and culture","Monthly","2025-M03","100.69"
"Thailand","Food and non-alcoholic beverages","Monthly","2011-M01","72.54743296361098"
"Thailand","Food and non-alcoholic beverages","Monthly","2011-M02","73.00615843287188"
"Thailand","Food and non-alcoholic beverages","Monthly","2011-M03","73.55662899598495"
"Thailand","Food and non-alcoholic beverages","Monthly","2011-M04","75.85790176677712"
"Thailand","Food and non-alcoholic beverages","Monthly","2011-M05","76.43895402784093"
"Thailand","Food and non-alcoholic beverages","Monthly","2011-M06","76.76770728081124"
"Thailand","Food and non-alcoholic beverages","Monthly","2011-M07","76.62244421554529"
"Thailand","Food and non-alcoholic beverages","Monthly","2011-M08","77.89923010498812"
"Thailand","Food and non-alcoholic beverages","Monthly","2011-M09","78.40382812117511"
"Thailand","Food and non-alcoholic beverages","Monthly","2011-M10","78.83197189248528"
"Thailand","Food and non-alcoholic beverages","Monthly","2011-M11","79.25247023930777"
"Thailand","Food and non-alcoholic beverages","Monthly","2011-M12","78.29679217834756"
"Thailand","Food and non-alcoholic beverages","Monthly","2012-M01","78.13623826410625"
"Thailand","Food and non-alcoholic beverages","Monthly","2012-M02","78.25091963142147"
"Thailand","Food and non-alcoholic beverages","Monthly","2012-M03","78.76316307209614"
"Thailand","Food and non-alcoholic beverages","Monthly","2012-M04","79.27540651277081"
"Thailand","Food and non-alcoholic beverages","Monthly","2012-M05","80.39163848797233"
"Thailand","Food and non-alcoholic beverages","Monthly","2012-M06","80.39163848797233"
"Thailand","Food and non-alcoholic beverages","Monthly","2012-M07","80.77390971235641"
"Thailand","Food and non-alcoholic beverages","Monthly","2012-M08","81.0262087204499"
"Thailand","Food and non-alcoholic beverages","Monthly","2012-M09","81.2785077285434"
"Thailand","Food and non-alcoholic beverages","Monthly","2012-M10","81.46964334073544"
"Thailand","Food and non-alcoholic beverages","Monthly","2012-M11","80.77390971235641"
"Thailand","Food and non-alcoholic beverages","Monthly","2012-M12","81.43141621829703"
"Thailand","Food and non-alcoholic beverages","Monthly","2013-M01","81.49257961419848"
"Thailand","Food and non-alcoholic beverages","Monthly","2013-M02","81.43141621829703"
"Thailand","Food and non-alcoholic beverages","Monthly","2013-M03","81.64548810395212"
"Thailand","Food and non-alcoholic beverages","Monthly","2013-M04","82.56293904247391"
"Thailand","Food and non-alcoholic beverages","Monthly","2013-M05","83.28160894431598"
"Thailand","Food and non-alcoholic beverages","Monthly","2013-M06","83.22044554841453"
"Thailand","Food and non-alcoholic beverages","Monthly","2013-M07","83.04460078519785"
"Thailand","Food and non-alcoholic beverages","Monthly","2013-M08","83.17457300148844"
"Thailand","Food and non-alcoholic beverages","Monthly","2013-M09","83.30454521777903"
"Thailand","Food and non-alcoholic beverages","Monthly","2013-M10","83.80914323396602"
"Thailand","Food and non-alcoholic beverages","Monthly","2013-M11","83.88559747884283"
"Thailand","Food and non-alcoholic beverages","Monthly","2013-M12","83.88559747884283"
"Thailand","Food and non-alcoholic beverages","Monthly","2014-M01","84.44371346644359"
"Thailand","Food and non-alcoholic beverages","Monthly","2014-M02","84.90243893570449"
"Thailand","Food and non-alcoholic beverages","Monthly","2014-M03","85.28471016008857"
"Thailand","Food and non-alcoholic beverages","Monthly","2014-M04","86.37036043733936"
"Thailand","Food and non-alcoholic beverages","Monthly","2014-M05","86.9361218494278"
"Thailand","Food and non-alcoholic beverages","Monthly","2014-M06","86.66853199235895"
"Thailand","Food and non-alcoholic beverages","Monthly","2014-M07","86.51562350260531"
"Thailand","Food and non-alcoholic beverages","Monthly","2014-M08","86.44681468221618"
"Thailand","Food and non-alcoholic beverages","Monthly","2014-M09","86.51562350260531"
"Thailand","Food and non-alcoholic beverages","Monthly","2014-M10","86.53091435158068"
"Thailand","Food and non-alcoholic beverages","Monthly","2014-M11","86.72204996377272"
"Thailand","Food and non-alcoholic beverages","Monthly","2014-M12","86.53855977606836"
"Thailand","Food and non-alcoholic beverages","Monthly","2015-M01","86.41623298426545"
"Thailand","Food and non-alcoholic beverages","Monthly","2015-M02","86.36271501285168"
"Thailand","Food and non-alcoholic beverages","Monthly","2015-M03","86.34742416387632"
"Thailand","Food and non-alcoholic beverages","Monthly","2015-M04","86.89024930250171"
"Thailand","Food and non-alcoholic beverages","Monthly","2015-M05","87.02786694327998"
"Thailand","Food and non-alcoholic beverages","Monthly","2015-M06","87.11196661264448"
"Thailand","Food and non-alcoholic beverages","Monthly","2015-M07","87.47130156356552"
"Thailand","Food and non-alcoholic beverages","Monthly","2015-M08","87.54775580844233"
"Thailand","Food and non-alcoholic beverages","Monthly","2015-M09","87.64714632678219"
"Thailand","Food and non-alcoholic beverages","Monthly","2015-M10","88.04470840014164"
"Thailand","Food and non-alcoholic beverages","Monthly","2015-M11","87.48659241254088"
"Thailand","Food and non-alcoholic beverages","Monthly","2015-M12","87.25722967791043"
"Thailand","Food and non-alcoholic beverages","Monthly","2016-M01","87.11961203713216"
"Thailand","Food and non-alcoholic beverages","Monthly","2016-M02","87.44836529010247"
"Thailand","Food and non-alcoholic beverages","Monthly","2016-M03","87.18077543303362"
"Thailand","Food and non-alcoholic beverages","Monthly","2016-M04","88.25113486130904"
"Thailand","Food and non-alcoholic beverages","Monthly","2016-M05","89.61202042011637"
"Thailand","Food and non-alcoholic beverages","Monthly","2016-M06","89.55085702421492"
"Thailand","Food and non-alcoholic beverages","Monthly","2016-M07","89.06919528149098"
"Thailand","Food and non-alcoholic beverages","Monthly","2016-M08","89.19152207329388"
"Thailand","Food and non-alcoholic beverages","Monthly","2016-M09","88.93922306520039"
"Thailand","Food and non-alcoholic beverages","Monthly","2016-M10","88.83218712237285"
"Thailand","Food and non-alcoholic beverages","Monthly","2016-M11","88.79395999993444"
"Thailand","Food and non-alcoholic beverages","Monthly","2016-M12","88.44227047350108"
"Thailand","Food and non-alcoholic beverages","Monthly","2017-M01","88.45084955659959"
"Thailand","Food and non-alcoholic beverages","Monthly","2017-M02","88.32014689249271"
"Thailand","Food and non-alcoholic beverages","Monthly","2017-M03","87.77119570324379"
"Thailand","Food and non-alcoholic beverages","Monthly","2017-M04","88.0238875205171"
"Thailand","Food and non-alcoholic beverages","Monthly","2017-M05","88.37242795813546"
"Thailand","Food and non-alcoholic beverages","Monthly","2017-M06","88.92137914738438"
"Thailand","Food and non-alcoholic beverages","Monthly","2017-M07","88.58155222070648"
"Thailand","Food and non-alcoholic beverages","Monthly","2017-M08","88.37242795813546"
"Thailand","Food and non-alcoholic beverages","Monthly","2017-M09","88.99108723490805"
"Thailand","Food and non-alcoholic beverages","Monthly","2017-M10","89.19149798653861"
"Thailand","Food and non-alcoholic beverages","Monthly","2017-M11","88.81681701609887"
"Thailand","Food and non-alcoholic beverages","Monthly","2017-M12","88.61640626446831"
"Thailand","Food and non-alcoholic beverages","Monthly","2018-M01","88.52927115506372"
"Thailand","Food and non-alcoholic beverages","Monthly","2018-M02","88.18073071744536"
"Thailand","Food and non-alcoholic beverages","Monthly","2018-M03","87.93675241111251"
"Thailand","Food and non-alcoholic beverages","Monthly","2018-M04","88.62511977540877"
"Thailand","Food and non-alcoholic beverages","Monthly","2018-M05","89.02594127866989"
"Thailand","Food and non-alcoholic beverages","Monthly","2018-M06","88.895238614563"
"Thailand","Food and non-alcoholic beverages","Monthly","2018-M07","88.59632162175056"
